Country,Country_Code,Year,total_pop,pop_dens_sq_km,urban_pop_perc,rural_pop_perc,elect_access_pop,ren_energy_cons_perc,clean_fuel_tech_cook_pop,co2_emiss_excl_lulucf,Gini coefficient (2021 prices),perceptions of criminality,homicide rate,police rate,incarceration rate,Access to small arms,intensity of internal conflict,violent demonstrations,Violent crime,Political instability,Political Terror Scale,weapons imports,terrorism impact,deaths from internal conflict,internal conflicts fought,military expenditure (% gdp),armed services personnel rate,un peacekeeping funding,nuclear and heavy weapons,weapons exports,refugees and idps,Neighbouring countries relations,external conflicts fought,deaths From external conflict,overall score,internal peace,external peace,safety and security,ongoing conflict,militarisation,"Agriculture, forestry, and fishing, value added (% of GDP)",Adjusted savings: natural resources depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Access to electricity (% of population),Adjusted savings: energy depletion (% of GNI),Adjusted savings: carbon dioxide damage (% of GNI),Access to clean fuels and technologies for cooking (% of population),"Agriculture, forestry, and fishing, value added (annual % growth)",gdp
Russian Federation,RUS,2020,145245148.0,8.868919885,74.754,25.246,99.9,3.7,99.4,1789.2514,0.36068243,2.65,3.542,3.014,3.874,4.0,3.0,1.5,3.0,2.75,4.0,1.038,2.549,2.001,1.947,2.305,1.933,1.173,5.0,5.0,1.014,5.0,5.0,1.0,2.929,2.848,3.051,2.807,2.874,3.229,4.006351634,3.885358072,0.0,99.9,3.406995385,4.752699617,99.4,0.227069641,1493075894362.14
Slovak Republic,SVK,2008,5379233.0,111.8343659,55.111,44.889,100.0,7.6,100.0,40.6952,0.2602499,3.25,1.762,2.896,2.198,1.0,1.0,1.5,2.0,1.375,2.0,1.013,1.093,1.0,1.0,1.822,1.518,1.194,1.021,1.354,1.002,2.0,1.825,1.0,1.539,1.637,1.392,1.89,1.277,1.248,2.36047432,0.041029326,0.0,100.0,0.036502864,1.004135529,100.0,20.2249859,100830060552.902
Slovak Republic,SVK,2009,5386406.0,112.006779,54.96,45.04,100.0,10.0,100.0,36.8926,0.2723098,3.25,1.762,2.881,2.198,1.0,1.0,1.5,2.0,1.25,2.0,1.013,1.093,1.0,1.0,1.822,1.473,1.194,1.024,1.399,1.002,2.0,2.075,1.0,1.541,1.625,1.414,1.874,1.3,1.251,1.909429877,0.015281366,0.0,100.0,0.014062898,1.053133258,100.0,-5.272196999,89342984697.5246
Slovak Republic,SVK,2010,5391428.0,112.1088769,54.685,45.315,100.0,10.3,100.0,39.3279,0.2731572,3.25,1.8,2.87,2.476,1.0,2.0,1.5,2.0,1.0,1.5,1.036,1.093,1.0,1.0,1.779,1.473,1.194,1.028,1.166,1.002,2.0,2.15,1.0,1.57,1.689,1.393,1.814,1.508,1.209,1.498594681,0.032172252,0.0,100.0,0.021762703,1.134276257,100.0,-19.26048747,91112160800.7668
Slovak Republic,SVK,2011,5398384.0,112.2605224,54.42,45.58,100.0,10.4,100.0,37.5573,0.2653828,3.25,1.724,3.027,2.476,2.0,2.0,1.5,2.0,1.0,1.5,1.049,1.093,1.0,1.0,1.526,1.475,1.367,1.031,1.166,1.001,2.0,2.05,1.0,1.605,1.756,1.379,1.819,1.499,1.378,1.793730807,0.038087919,0.0,100.0,0.026993355,1.054907391,100.0,17.20113255,99705104723.4341
Slovak Republic,SVK,2012,5407579.0,112.4517343,54.28,45.72,100.0,10.5,100.0,35.8384,0.2611581,2.8,1.825,2.999,2.595,2.0,2.0,1.5,2.0,1.0,1.5,1.049,1.093,1.0,1.0,1.445,1.447,2.067,1.035,1.151,1.002,2.0,1.875,1.0,1.607,1.742,1.406,1.799,1.483,1.445,1.794633047,0.030947761,0.0,100.0,0.0170762,1.08023447,100.0,-2.090211512,94724394278.052
Slovak Republic,SVK,2013,5413393.0,112.5726377,54.14,45.86,100.0,10.7,100.0,36.1493,0.28086153,2.95,1.889,2.962,2.595,2.0,2.0,1.5,2.0,1.0,1.5,1.054,1.049,1.0,1.0,1.445,1.448,2.044,1.038,1.07,1.001,2.0,1.75,1.0,1.606,1.752,1.386,1.814,1.471,1.43,2.074325556,0.018704385,0.0,100.0,0.009881893,1.083567534,100.0,21.19757422,99134277850.3418
Slovak Republic,SVK,2014,5418649.0,112.7006864,54.0,46.0,100.0,12.2,100.0,33.6589,0.26103443,2.75,1.694,3.01,2.468,2.0,2.0,1.5,2.0,1.0,1.0,1.066,1.024,1.0,1.0,1.478,1.449,1.36,1.042,1.03,1.002,2.0,1.625,1.0,1.536,1.676,1.326,1.706,1.46,1.348,2.614927974,0.014677306,0.0,100.0,0.00658132,1.021931762,100.0,35.4083567,101713075598.862
Slovak Republic,SVK,2015,5423801.0,112.8031488,53.889,46.111,100.0,13.4,100.0,34.1112,0.26491237,2.7,1.721,3.07,2.468,2.0,2.0,1.5,2.0,1.25,1.0,1.041,1.012,1.0,1.0,1.492,1.445,1.039,1.041,1.07,1.002,2.0,1.625,1.0,1.542,1.698,1.308,1.739,1.46,1.316,2.04596984,0.013010038,0.0,100.0,0.004168138,1.232819039,100.0,-17.96486246,89178548717.3324
Slovak Republic,SVK,2016,5430798.0,112.9533694,53.806,46.194,100.0,13.1,100.0,35.0566,0.2515497,2.5,1.665,3.073,2.46,2.0,2.0,1.5,2.0,1.5,1.0,1.018,1.0,1.0,1.0,1.473,1.444,2.775,1.029,1.085,1.002,2.0,1.625,1.0,1.592,1.7,1.43,1.743,1.46,1.515,2.062642189,0.012106301,0.0,100.0,0.003296455,1.291584612,100.0,7.19448036,90347173228.6356
Slovak Republic,SVK,2017,5439232.0,113.1287854,53.751,46.249,100.0,12.4,100.0,37.3056,0.23237365,2.55,1.443,3.057,2.46,2.0,2.0,2.0,2.0,1.5,2.0,1.018,1.0,1.0,1.0,1.516,1.444,2.066,1.03,1.185,1.005,2.0,1.5,1.0,1.633,1.799,1.384,1.882,1.448,1.455,1.848141669,0.013210678,0.0,100.0,0.005137084,1.337716507,100.0,-9.541557291,95978130734.9766
Slovak Republic,SVK,2018,5446771.0,113.2855865,53.726,46.274,100.0,12.4,100.0,36.6487,0.24970019,2.35,1.553,3.029,2.5,2.0,2.0,1.25,2.0,1.5,1.5,1.132,1.0,1.0,1.0,1.564,1.443,1.016,1.031,1.27,1.006,2.0,1.375,1.0,1.552,1.712,1.312,1.754,1.437,1.365,2.009329162,0.012047635,0.0,100.0,0.004083632,1.237619062,100.0,20.37662623,106611673364.837
Slovak Republic,SVK,2019,5454147.0,113.4389975,53.729,46.271,100.0,17.6,100.0,34.4752,0.23232324,2.4,1.736,3.024,2.5,2.0,2.0,2.25,2.0,1.625,1.0,1.206,1.0,1.0,1.0,1.578,1.443,1.0,1.03,1.324,1.007,2.0,1.25,1.0,1.582,1.765,1.308,1.823,1.426,1.383,1.617009713,0.009487713,0.0,100.0,0.003628923,1.228319103,100.0,-15.7662043,105843498304.094
Slovak Republic,SVK,2020,5458827.0,113.5363353,53.76,46.24,100.0,17.6,100.0,32.31,0.24219425,2.5,1.615,3.013,2.524,2.0,2.0,2.25,2.0,1.75,1.0,1.244,1.0,1.0,1.0,1.846,1.442,1.0,1.029,1.324,1.008,2.0,1.125,1.0,1.591,1.774,1.317,1.834,1.414,1.419,1.729178243,0.007780392,0.0,100.0,0.001254371,1.162280116,100.0,9.5952296,107732602896.441
Slovenia,SVN,2008,2021316.0,100.3323704,52.209,47.791,100.0,17.6,100.0,18.8881,0.23718019,2.0,1.3,2.961,1.54,1.0,2.0,1.5,1.0,1.0,1.0,1.288,1.0,1.0,1.0,1.693,1.492,1.124,1.014,1.0,1.001,2.0,1.125,1.0,1.349,1.395,1.281,1.388,1.414,1.19,1.758714563,0.180786872,0.111559027,100.0,0.069227845,0.85771051,100.0,-3.436151433,55509332322.3578
Slovenia,SVN,2009,2039669.0,101.2453712,52.433,47.567,100.0,19.6,100.0,16.8902,0.24787736,2.0,1.596,2.979,1.54,1.0,2.0,1.5,1.0,1.25,1.0,1.171,1.0,1.0,1.0,1.693,1.529,1.124,1.013,1.0,1.001,2.0,1.25,1.0,1.38,1.437,1.294,1.454,1.426,1.181,1.761381113,0.124354385,0.102351493,100.0,0.022002891,0.86136055,100.0,-8.845474452,49975540954.8465
Slovenia,SVN,2010,2048583.0,101.6858266,52.658,47.342,100.0,20.1,100.0,17.1627,0.24933259,2.0,1.247,2.921,1.508,1.0,2.0,1.5,1.0,1.0,1.0,1.122,1.0,1.0,1.0,1.784,1.529,1.124,1.012,1.0,1.001,2.0,1.375,1.0,1.351,1.379,1.31,1.376,1.437,1.186,1.819425367,0.147993142,0.102972558,100.0,0.045020584,0.948009591,100.0,1.967828077,47793117240.9001
Slovenia,SVN,2011,2052843.0,101.8982925,52.883,47.117,100.0,19.1,100.0,16.0823,0.24868034,1.8,1.32,2.926,1.508,1.0,2.0,1.5,1.0,1.0,1.0,1.372,1.0,1.0,1.0,1.76,1.606,1.316,1.011,1.0,1.001,2.0,1.5,1.0,1.365,1.383,1.337,1.367,1.448,1.244,2.04087231,0.188644339,0.137524724,100.0,0.051119615,0.920346856,100.0,4.826459724,51199194599.3094
Slovenia,SVN,2012,2057159.0,102.1140492,53.108,46.892,100.0,20.2,100.0,15.5193,0.25585502,1.7,1.367,2.902,1.54,1.0,2.0,1.5,1.0,1.0,1.0,1.533,1.0,1.0,1.0,1.583,1.593,2.781,1.01,1.0,1.0,2.0,1.625,1.0,1.408,1.388,1.437,1.365,1.46,1.412,1.826013541,0.168092175,0.145982607,100.0,0.022109568,1.024565408,100.0,-8.846923245,46167053954.3367
Slovenia,SVN,2013,2059953.0,102.2816783,53.332,46.668,100.0,22.5,100.0,15.5139,0.26241106,1.7,1.391,2.862,1.54,1.0,2.0,1.5,1.0,1.0,1.0,1.518,1.0,1.0,1.0,1.526,1.592,2.731,1.008,1.0,1.001,2.0,1.625,1.0,1.404,1.387,1.43,1.364,1.46,1.398,1.830770822,0.157268997,0.146146186,100.0,0.011122811,0.984627558,100.0,-1.396480427,47867056858.8892
Slovenia,SVN,2014,2061980.0,102.3823237,53.557,46.443,100.0,22.9,100.0,14.1302,0.25657535,1.9,1.341,2.795,1.571,1.0,2.0,1.25,1.0,1.0,1.0,1.518,1.0,1.0,1.0,1.464,1.591,2.757,1.007,1.0,1.0,2.0,1.625,1.0,1.397,1.377,1.427,1.35,1.46,1.393,1.821354898,0.230327538,0.223439648,100.0,0.006887891,0.891074584,100.0,-1.236132712,49514466379.6057
Slovenia,SVN,2015,2063531.0,102.4461092,53.781,46.219,100.0,21.4,100.0,14.2991,0.25408465,1.8,1.292,2.754,1.571,1.0,2.0,1.5,1.0,1.0,1.0,1.457,1.0,1.0,1.0,1.516,1.561,2.557,1.006,1.0,1.0,2.0,1.625,1.0,1.392,1.378,1.414,1.354,1.46,1.365,1.973611865,0.240998263,0.235404725,100.0,0.005593538,1.093674281,100.0,16.92229478,42709468274.8137
Slovenia,SVN,2016,2065042.0,102.5241783,54.02,45.98,100.0,21.0,100.0,15.0252,0.24757937,1.75,1.389,2.961,1.508,1.0,2.0,1.5,1.0,1.0,1.0,1.188,1.0,1.0,1.0,1.497,1.561,1.801,1.006,1.0,1.0,2.0,1.625,1.0,1.372,1.38,1.359,1.374,1.46,1.242,1.851296155,0.235164847,0.228629277,100.0,0.00653557,1.144045677,100.0,-2.138050725,44290685824.0682
Slovenia,SVN,2017,2066388.0,102.6108719,54.273,45.727,100.0,19.7,100.0,15.3483,0.24219307,1.65,1.486,2.983,1.508,1.0,2.0,1.25,1.0,1.0,1.0,1.007,1.0,1.0,1.0,1.483,1.535,1.513,1.006,1.132,1.0,2.0,1.5,1.0,1.352,1.36,1.34,1.356,1.448,1.205,1.693036733,0.233472819,0.225137561,100.0,0.008335258,1.107298794,100.0,-5.975026926,48153200134.6613
Slovenia,SVN,2018,2073894.0,102.9922926,54.541,45.459,100.0,20.6,100.0,15.3301,0.24633364,1.6,1.242,2.993,1.524,1.0,2.0,1.25,1.0,1.0,1.0,1.007,1.0,1.0,1.0,1.473,1.534,2.143,1.006,1.132,1.0,2.0,1.375,1.0,1.352,1.338,1.374,1.326,1.437,1.278,1.991342963,0.227195828,0.217188505,100.0,0.010007323,1.03283296,100.0,17.18387171,53689067639.9176
Slovenia,SVN,2019,2088385.0,103.7119346,54.822,45.178,100.0,20.9,100.0,14.8845,0.24384232,1.45,1.461,2.738,1.524,1.0,2.0,1.25,1.0,1.0,1.0,1.007,1.0,1.0,1.0,1.531,1.532,1.492,1.006,1.131,1.0,2.0,1.25,1.0,1.327,1.331,1.321,1.316,1.426,1.208,1.770406517,0.205588535,0.199419878,100.0,0.006168657,1.036609391,100.0,-4.3374371,53909922735.545
Slovenia,SVN,2020,2102419.0,104.4088814,55.118,44.882,100.0,22.7,100.0,13.5479,0.24031529,1.5,1.218,2.713,1.46,1.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.554,1.529,1.328,1.006,1.13,1.0,2.0,1.125,1.0,1.315,1.324,1.301,1.306,1.414,1.19,1.897297141,0.184391196,0.179634505,100.0,0.004756691,0.993773327,100.0,7.107640055,53384760135.1581
Spain,ESP,2008,45954106.0,92.12932237,77.976,22.024,100.0,9.7,100.0,342.716,0.342204,2.8,1.532,2.679,2.214,2.0,2.0,2.25,2.0,1.25,2.0,1.474,2.101,1.0,1.0,1.574,1.507,2.715,1.973,2.07,1.0,1.0,1.625,1.0,1.692,1.843,1.465,1.916,1.259,1.922,2.353671955,0.0059644,0.0,100.0,0.003378254,0.548523244,100.0,-2.299690359,1636115447612.5
Spain,ESP,2009,46362946.0,92.97506517,78.21,21.79,100.0,12.2,100.0,303.4514,0.34924084,2.5,1.53,2.712,2.214,2.0,2.0,2.25,2.0,1.25,2.5,1.496,2.101,1.08,1.0,1.574,1.499,2.715,1.948,2.362,1.0,1.0,1.7,1.0,1.726,1.878,1.499,1.951,1.282,1.97,2.249601581,0.001441136,0.0,100.0,0.001066572,0.542734332,100.0,-3.258314935,1496587590847.66
Spain,ESP,2010,46576897.0,93.15193096,78.442,21.558,100.0,14.4,100.0,290.5488,0.35244483,2.9,1.44,2.784,2.31,2.0,2.0,2.25,2.0,1.25,2.5,1.471,2.101,1.12,1.0,1.569,1.499,2.715,1.923,2.892,1.0,1.0,1.775,1.0,1.769,1.909,1.558,1.991,1.297,2.056,2.417408984,0.009232981,0.0,100.0,0.001889154,0.557236007,100.0,2.602422056,1427989078916.67
Spain,ESP,2011,46742697.0,93.50783588,78.673,21.327,100.0,14.7,100.0,292.657,0.35693973,2.25,1.442,2.852,2.31,2.0,2.0,2.25,2.0,1.25,2.0,1.443,2.101,1.0,1.0,1.531,1.468,1.843,1.898,2.977,1.0,1.0,1.675,1.0,1.686,1.817,1.49,1.881,1.263,1.953,2.362518598,0.013671014,0.0,100.0,0.001898008,0.56269887,100.0,5.155341896,1487568659241.25
Spain,ESP,2012,46773055.0,93.50683713,78.902,21.098,100.0,15.8,100.0,286.6176,0.3540366,2.45,1.428,2.906,2.198,2.0,1.0,2.25,2.0,1.375,1.5,1.399,2.101,1.0,1.0,1.497,1.471,2.228,1.873,3.027,1.0,1.0,1.625,1.0,1.617,1.686,1.513,1.848,1.057,1.993,2.397766718,0.019980486,0.0,100.0,0.001699806,0.636624377,100.0,-9.184265293,1330994811670.31
Spain,ESP,2013,46620045.0,93.2009456,79.133,20.867,100.0,16.9,100.0,259.9319,0.36181897,2.0,1.41,2.927,2.198,2.0,1.0,3.25,2.0,1.375,1.5,1.362,1.807,1.0,1.0,1.464,1.446,1.875,1.848,2.817,1.0,1.0,1.625,1.0,1.608,1.707,1.459,1.879,1.057,1.899,2.609462079,0.016803724,0.0,100.0,0.004844276,0.582900375,100.0,13.8322251,1362186923157.65
Spain,ESP,2014,46480882.0,92.92273645,79.366,20.634,100.0,17.3,100.0,257.3207,0.36052307,2.15,1.387,2.907,2.143,2.0,1.0,3.0,2.0,1.5,1.5,1.307,1.474,1.0,1.0,1.425,1.437,1.35,1.823,2.721,1.0,1.0,1.625,1.0,1.575,1.688,1.406,1.856,1.057,1.804,2.526976781,0.013834041,0.0,100.0,0.003111007,0.593598554,100.0,-1.161677832,1380244561361.96
Spain,ESP,2015,46444832.0,92.95268592,79.602,20.398,100.0,16.3,100.0,273.2968,0.36178336,1.75,1.322,2.877,2.143,2.0,1.0,3.25,2.0,1.75,1.0,1.272,1.317,1.0,1.0,1.406,1.433,1.0,1.813,2.714,1.0,1.0,1.625,1.0,1.536,1.642,1.378,1.794,1.057,1.753,2.723270463,0.008408473,0.0,100.0,0.001164257,0.745181251,100.0,4.831546963,1206164777553.12
Spain,ESP,2016,46484062.0,93.04926296,79.84,20.16,100.0,16.7,100.0,264.5244,0.35757092,1.9,1.345,2.849,2.056,2.0,1.0,2.5,2.0,1.75,1.5,1.237,1.177,1.0,1.0,1.397,1.397,1.477,1.853,3.128,1.0,1.0,1.625,1.0,1.563,1.633,1.456,1.784,1.057,1.88,2.81522075,0.007110297,0.0,100.0,0.000418377,0.71738502,100.0,4.503758441,1243015667917.12
Spain,ESP,2017,46593236.0,93.27091015,80.08,19.92,100.0,15.2,100.0,281.0535,0.34651256,1.8,1.324,2.819,2.056,2.0,1.0,2.5,2.0,1.75,1.5,1.218,1.233,1.0,1.0,1.382,1.401,1.286,1.868,2.825,1.0,1.0,1.5,1.0,1.536,1.625,1.402,1.773,1.046,1.803,2.803446767,0.013704579,0.0,100.0,0.000449964,0.750341853,100.0,-3.486741847,1321754088818.83
Spain,ESP,2018,46797754.0,93.66979208,80.321,19.679,100.0,16.9,100.0,274.3705,0.34716326,1.9,1.314,2.796,2.016,2.0,2.0,2.75,2.0,1.625,2.0,1.177,2.675,1.64,1.211,1.44,1.393,1.288,1.869,3.141,1.0,1.0,1.375,1.0,1.721,1.916,1.429,1.926,1.386,1.86,2.701282546,0.017194777,0.0,100.0,0.000668666,0.707321741,100.0,4.1937725,1431642809327.06
Spain,ESP,2019,47134837.0,94.3508089,80.565,19.435,100.0,16.7,100.0,257.113,0.34303713,1.75,1.328,2.788,2.016,2.0,2.0,3.25,2.0,1.625,2.0,1.175,2.414,1.0,1.211,1.483,1.388,1.173,1.887,3.278,1.0,1.0,1.45,1.0,1.695,1.861,1.446,1.943,1.264,1.878,2.51980123,0.009815813,0.0,100.0,0.000471066,0.700617233,100.0,-2.770200643,1403496387686.27
Spain,ESP,2020,47365655.0,94.81538375,80.81,19.19,100.0,19.3,100.0,216.9768,0.34863642,2.05,1.307,2.796,1.929,2.0,2.0,3.25,2.0,1.5,2.0,1.152,2.17,1.0,1.211,1.468,1.386,1.115,1.884,2.893,1.0,1.0,1.625,1.0,1.676,1.851,1.414,1.931,1.28,1.798,2.784680317,0.008526898,0.0,100.0,6e-05,0.685729327,100.0,-1.979426434,1289783836971.21
Sweden,SWE,2008,9219637.0,22.63377962,84.746,15.254,100.0,43.2,100.0,52.1376,0.2811916,2.35,1.501,1.959,1.595,2.0,1.0,1.25,1.0,1.0,1.0,1.549,1.357,1.0,1.0,1.617,1.435,1.22,1.837,5.0,1.0,1.0,1.125,1.0,1.451,1.342,1.613,1.358,1.011,2.244,1.259593106,0.131166657,0.0,100.0,0.013929209,0.231264893,100.0,-15.48801339,514616528348.834
Sweden,SWE,2009,9298515.0,22.82742144,84.902,15.098,100.0,45.7,100.0,47.5792,0.27339843,2.5,1.606,1.976,1.595,2.0,1.0,1.25,1.0,1.0,1.0,1.523,1.357,1.0,1.0,1.617,1.28,1.22,1.757,5.0,1.0,1.0,1.25,1.0,1.458,1.361,1.604,1.385,1.023,2.209,1.139328508,0.076037503,0.0,100.0,0.012481484,0.265063614,100.0,4.468071369,434313804907.366
Sweden,SWE,2010,9378126.0,23.02286274,85.056,14.944,100.0,44.7,100.0,53.5567,0.27736148,2.35,1.445,1.994,1.587,2.0,1.0,1.25,1.0,1.0,1.0,1.471,1.357,1.0,1.0,1.645,1.28,1.22,1.677,5.0,1.0,1.0,1.375,1.0,1.445,1.336,1.607,1.354,1.034,2.192,1.361638122,0.369839375,0.0,100.0,0.015136816,0.270080788,100.0,0.405859206,492753255885.718
Sweden,SWE,2011,9449213.0,23.19737801,85.297,14.703,100.0,45.4,100.0,49.2663,0.2760523,1.9,1.5,2.029,1.587,2.0,1.0,1.25,1.0,1.0,1.0,1.352,1.357,1.0,1.0,1.612,1.337,1.38,1.598,5.0,1.0,1.0,1.5,1.0,1.434,1.309,1.622,1.324,1.046,2.186,1.411695798,0.463777079,0.0,100.0,0.02207298,0.226990251,100.0,4.764445174,570541353128.724
Sweden,SWE,2012,9519374.0,23.36962,85.62,14.38,100.0,48.3,100.0,46.874,0.27643865,1.95,1.485,2.082,1.548,2.0,1.0,1.25,1.0,1.0,1.0,1.443,1.357,1.0,1.0,1.583,1.32,1.263,1.518,5.0,1.0,1.0,1.625,1.0,1.434,1.316,1.612,1.328,1.057,2.163,1.252566779,0.143863603,0.0,100.0,0.019992744,0.231678108,100.0,1.061537859,549742183874.355
Sweden,SWE,2013,9600379.0,23.5684835,85.936,14.064,100.0,47.3,100.0,45.1071,0.28822747,1.75,1.429,2.079,1.548,2.0,1.0,1.25,1.0,1.0,1.0,1.659,1.21,1.0,1.0,1.588,1.334,1.215,1.438,5.0,1.0,1.0,1.625,1.0,1.421,1.301,1.602,1.295,1.057,2.171,1.230619549,0.094933067,0.0,100.0,0.015500914,0.218403984,100.0,6.544573643,584128116410.29
Sweden,SWE,2014,9696110.0,23.80349865,86.247,13.753,100.0,48.6,100.0,43.786,0.28388637,1.9,1.357,2.045,1.484,2.0,1.0,1.25,1.0,1.0,1.0,1.657,1.106,1.0,1.0,1.578,1.237,1.028,1.358,5.0,1.0,1.0,1.625,1.0,1.405,1.294,1.572,1.285,1.057,2.122,1.251588485,0.073405186,0.0,100.0,0.01344615,0.221431924,100.0,10.05511396,577730245154.162
Sweden,SWE,2015,9799186.0,24.05826177,86.553,13.447,100.0,51.9,100.0,44.1553,0.2920968,2.0,1.453,2.037,1.484,2.0,1.0,1.25,1.0,1.0,1.0,1.69,1.024,1.0,1.0,1.593,1.186,1.029,1.296,5.0,1.0,1.0,1.675,1.0,1.411,1.306,1.567,1.299,1.062,2.111,1.302890415,0.070208071,0.0,100.0,0.007506904,0.267658818,100.0,3.39641352,501698263620.663
Sweden,SWE,2016,9923085.0,24.36244975,86.852,13.148,100.0,50.9,100.0,43.6925,0.29561198,2.05,1.449,2.004,1.46,2.0,1.0,1.5,1.0,1.0,1.0,1.717,1.754,1.0,1.0,1.545,1.461,1.26,1.296,5.0,1.0,1.0,1.725,1.0,1.453,1.353,1.604,1.363,1.067,2.168,1.274413251,0.081336349,0.0,100.0,0.00595754,0.268524757,100.0,-0.617007673,514218206628.325
Sweden,SWE,2017,10057698.0,24.69294198,87.146,12.854,100.0,51.8,100.0,43.3125,0.28774133,2.05,1.571,2.016,1.46,2.0,1.0,2.0,1.0,1.0,1.0,1.548,1.631,1.0,1.0,1.535,1.456,1.157,1.297,5.0,1.0,2.0,1.7,1.0,1.538,1.383,1.77,1.415,1.266,2.134,1.315256888,0.135653656,0.0,100.0,0.007657665,0.260297821,100.0,3.723421366,536083940228.684
Sweden,SWE,2018,10175214.0,24.98145887,87.431,12.569,100.0,51.6,100.0,40.9315,0.29971555,2.1,1.534,2.009,1.5,2.0,1.0,1.75,1.0,1.0,1.0,1.307,2.06,1.2,1.211,1.531,1.45,1.126,1.296,4.359,1.0,2.0,1.625,1.0,1.523,1.41,1.693,1.422,1.321,1.988,1.279241215,0.165515769,0.0,100.0,0.020158946,0.249082937,100.0,-9.145745786,551312498430.164
Sweden,SWE,2019,10278887.0,25.23788794,87.708,12.292,100.0,52.9,100.0,40.2031,0.29304633,2.0,1.562,1.981,1.5,2.0,1.0,1.25,2.0,1.0,1.0,1.239,1.833,1.0,1.211,1.54,1.444,1.069,1.296,3.661,1.0,2.0,1.8,1.0,1.506,1.423,1.629,1.474,1.296,1.85,1.290945383,0.119056045,0.0,100.0,0.01918941,0.259717954,100.0,8.122407878,532169294165.94
Sweden,SWE,2020,10353442.0,25.42094382,87.977,12.023,100.0,57.8,100.0,39.0794,0.28870603,2.0,1.53,1.985,1.579,2.0,1.0,2.5,2.0,1.0,1.0,1.188,1.646,1.0,1.211,1.574,1.224,1.046,1.296,3.058,1.0,2.0,1.925,1.0,1.521,1.495,1.561,1.577,1.308,1.713,1.199666678,0.117260008,0.0,100.0,0.009830608,0.242448294,100.0,-4.917127072,545147614972.141
Switzerland,CHE,2008,7647675.0,193.5413607,73.556,26.444,100.0,19.6,100.0,45.9985,0.337947,2.05,1.575,2.113,1.595,2.0,1.0,1.0,1.0,1.0,1.5,2.244,1.389,1.0,1.0,1.354,1.269,1.253,1.128,5.0,1.0,1.0,1.125,1.0,1.442,1.396,1.51,1.393,1.011,2.154,0.783533939,0.001625934,0.000817274,100.0,0.00080866,0.226382666,100.0,-0.086637861,567267767519.158
Switzerland,CHE,2009,7743831.0,195.9777672,73.581,26.419,100.0,20.0,100.0,44.6352,0.32855856,2.05,1.57,2.073,1.595,2.0,1.0,1.0,1.0,1.0,2.0,2.044,1.389,1.0,1.0,1.354,1.454,1.253,1.126,5.0,1.0,1.0,1.25,1.0,1.469,1.427,1.533,1.447,1.023,2.152,0.722507577,0.000151218,0.0,100.0,0.000151218,0.212583433,100.0,4.787419443,554212916092.271
Switzerland,CHE,2010,7824909.0,198.0326587,73.607,26.393,100.0,20.6,100.0,46.3149,0.3255303,2.05,1.562,2.068,1.627,2.0,1.0,1.0,1.0,1.0,2.0,1.733,1.389,1.0,1.0,1.363,1.454,1.253,1.124,5.0,1.0,1.0,1.25,1.0,1.462,1.415,1.533,1.449,1.023,2.116,0.662940576,0.000268823,0.0,100.0,0.000216458,0.203005258,100.0,-3.392250621,598851028906.58
Switzerland,CHE,2011,7912398.0,200.2498644,73.631,26.369,100.0,20.6,100.0,42.2793,0.3171362,2.05,1.329,2.102,1.627,2.0,1.0,1.0,1.0,1.0,1.5,1.502,1.389,1.0,1.0,1.368,1.502,1.41,1.122,5.0,1.0,1.0,1.25,1.0,1.427,1.346,1.548,1.366,1.023,2.114,0.67669983,0.000595016,0.000205972,100.0,0.000266745,0.168650461,100.0,10.21330076,715888126682.396
Switzerland,CHE,2012,7996861.0,202.390548,73.653,26.347,100.0,21.9,100.0,43.5915,0.31567127,2.05,1.332,2.099,1.651,2.0,1.0,1.0,1.0,1.0,1.0,1.4,1.389,1.0,1.0,1.363,1.479,1.22,1.119,5.0,1.0,1.0,1.25,1.0,1.393,1.301,1.532,1.309,1.023,2.075,0.634586964,0.000722812,0.000311779,100.0,0.000315579,0.187106617,100.0,-3.673659857,686420221557.99
Switzerland,CHE,2013,8089346.0,204.7343366,73.674,26.326,100.0,21.8,100.0,44.601,0.3246219,1.95,1.29,2.091,1.651,2.0,1.0,1.0,1.0,1.0,1.0,1.22,1.233,1.0,1.0,1.335,1.437,1.22,1.117,5.0,1.0,1.0,1.125,1.0,1.373,1.276,1.517,1.285,1.011,2.046,0.662533714,0.001432245,0.001142632,100.0,0.000204909,0.193659964,100.0,-6.578703413,706234937370.968
Switzerland,CHE,2014,8188649.0,207.2507514,73.696,26.304,100.0,22.2,100.0,40.8946,0.3252566,1.95,1.281,2.102,1.667,2.0,1.0,1.0,1.0,1.0,1.0,1.195,1.133,1.0,1.0,1.344,1.434,1.095,1.115,5.0,1.0,1.0,1.0,1.0,1.363,1.272,1.498,1.281,1.0,2.028,0.708877666,0.002629849,0.002376346,100.0,0.000189717,0.182114128,100.0,10.96751583,726538000000.0
